,True Pos,False Pos,False Neg,True Neg,Errors,Eficiency
4660,170,30.0,14,1178.0,1,96.83908045977012
4661,180,38.0,9,1166.0,0,96.62598707824839
4662,170,33.0,15,1174.0,1,96.55172413793103
4663,176,38.0,9,1170.0,0,96.62598707824839
4664,182,30.0,11,1170.0,0,97.05671213208902
4665,175,31.0,9,1177.0,1,97.12643678160919
4666,172,23.0,10,1186.0,2,97.62760603882099
4667,163,31.0,15,1183.0,1,96.69540229885058
4668,172,33.0,11,1177.0,0,96.8413496051687
4669,176,30.0,5,1182.0,0,97.48743718592965
4670,171,42.0,6,1174.0,0,96.55419956927494
4671,174,35.0,8,1176.0,0,96.91313711414213
4672,166,34.0,6,1187.0,0,97.12849964106246
4673,164,39.0,8,1182.0,0,96.62598707824839
4674,175,31.0,15,1171.0,1,96.69540229885058
4675,167,41.0,10,1175.0,0,96.33883704235463
4676,176,38.0,9,1169.0,1,96.62356321839081
4677,191,32.0,10,1159.0,1,96.98275862068965
4678,182,36.0,10,1165.0,0,96.69777458722182
4679,165,30.0,13,1185.0,0,96.91313711414213
4680,163,38.0,11,1180.0,1,96.47988505747126
4681,151,41.0,11,1190.0,0,96.26704953338118
4682,183,39.0,13,1156.0,2,96.26168224299066
4683,170,26.0,20,1175.0,2,96.69302659956865
4684,181,32.0,14,1165.0,1,96.69540229885058
4685,179,28.0,8,1178.0,0,97.4156496769562
4686,189,36.0,8,1160.0,0,96.8413496051687
4687,180,35.0,4,1174.0,0,97.20028715003589
4688,173,35.0,10,1174.0,1,96.76724137931035
4689,191,44.0,9,1149.0,0,96.19526202440775
4690,162,41.0,11,1179.0,0,96.26704953338118
4691,175,34.0,10,1174.0,0,96.8413496051687
4692,193,37.0,7,1155.0,1,96.83908045977012
4693,178,41.0,6,1168.0,0,96.62598707824839
4694,167,31.0,9,1186.0,0,97.12849964106246
4695,185,34.0,12,1162.0,0,96.69777458722182
4696,177,38.0,6,1172.0,0,96.8413496051687
4697,186,38.0,7,1162.0,0,96.76956209619526
4698,175,28.0,11,1179.0,0,97.20028715003589
4699,177,48.0,14,1153.0,1,95.54597701149426
4700,161,44.0,10,1177.0,1,96.12068965517241
4701,183,32.0,9,1168.0,1,97.05459770114942
4702,172,32.0,10,1178.0,1,96.98275862068965
4703,173,37.0,8,1174.0,1,96.76724137931035
4704,182,38.0,11,1161.0,1,96.47988505747126
4705,170,34.0,11,1178.0,0,96.76956209619526
4706,156,33.0,11,1193.0,0,96.8413496051687
4707,170,31.0,10,1181.0,1,97.05459770114942
4708,192,46.0,12,1142.0,1,95.83333333333334
4709,192,36.0,11,1154.0,0,96.62598707824839
4710,167,28.0,11,1185.0,2,97.19626168224299
4711,182,34.0,9,1166.0,2,96.90869877785767
4712,173,30.0,5,1184.0,1,97.48563218390804
4713,187,35.0,9,1161.0,1,96.83908045977012
4714,158,37.0,7,1191.0,0,96.8413496051687
4715,176,33.0,6,1178.0,0,97.20028715003589
4716,178,33.0,11,1170.0,1,96.83908045977012
4717,177,29.0,11,1175.0,1,97.12643678160919
4718,172,37.0,11,1172.0,1,96.55172413793103
4719,165,36.0,12,1180.0,0,96.55419956927494
4720,174,42.0,11,1165.0,1,96.1925287356322
4721,169,39.0,13,1172.0,0,96.26704953338118
4722,190,21.0,8,1172.0,2,97.91516894320633
4723,168,40.0,9,1175.0,1,96.47988505747126
4724,178,25.0,11,1178.0,1,97.41379310344827
4725,187,22.0,17,1167.0,0,97.20028715003589
4726,167,34.0,12,1179.0,1,96.69540229885058
4727,177,37.0,5,1174.0,0,96.98492462311557
4728,166,34.0,9,1184.0,0,96.91313711414213
4729,172,28.0,11,1182.0,0,97.20028715003589
4730,192,28.0,10,1163.0,0,97.27207465900933
4731,171,38.0,11,1171.0,2,96.47735442127966
4732,179,39.0,8,1167.0,0,96.62598707824839
4733,189,31.0,8,1164.0,1,97.19827586206897
4734,184,29.0,13,1167.0,0,96.98492462311557
4735,205,22.0,13,1153.0,0,97.48743718592965
4736,162,31.0,9,1190.0,1,97.12643678160919
4737,166,31.0,10,1185.0,1,97.05459770114942
4738,178,26.0,7,1181.0,1,97.62931034482759
4739,178,32.0,8,1174.0,1,97.12643678160919
4740,174,48.0,10,1161.0,0,95.83632447954056
4741,160,31.0,8,1194.0,0,97.20028715003589
4742,196,32.0,11,1153.0,1,96.91091954022988
4743,170,23.0,8,1191.0,1,97.77298850574712
4744,173,31.0,8,1181.0,0,97.20028715003589
4745,169,41.0,9,1174.0,0,96.41062455132807
4746,181,38.0,8,1165.0,1,96.69540229885058
4747,168,30.0,6,1188.0,1,97.41379310344827
4748,168,36.0,8,1181.0,0,96.8413496051687
4749,175,32.0,16,1169.0,1,96.55172413793103
4750,185,30.0,7,1171.0,0,97.34386216798278
4751,174,46.0,11,1162.0,0,95.908111988514
4752,182,39.0,12,1159.0,1,96.33620689655173
4753,156,37.0,14,1186.0,0,96.33883704235463
4754,182,29.0,13,1169.0,0,96.98492462311557
4755,178,28.0,7,1180.0,0,97.48743718592965
4756,165,42.0,11,1175.0,0,96.19526202440775
4757,180,34.0,7,1171.0,1,97.05459770114942
4758,166,33.0,6,1187.0,1,97.19827586206897
4759,160,43.0,16,1174.0,0,95.76453697056712
4760,158,34.0,12,1188.0,1,96.69540229885058
4761,178,28.0,6,1181.0,0,97.5592246949031
4762,167,42.0,10,1174.0,0,96.26704953338118
4763,166,37.0,10,1179.0,1,96.62356321839081
4764,179,31.0,13,1170.0,0,96.8413496051687
4765,178,33.0,12,1170.0,0,96.76956209619526
4766,182,30.0,6,1175.0,0,97.4156496769562
4767,180,35.0,9,1168.0,1,96.83908045977012
4768,171,21.0,9,1192.0,0,97.84637473079684
4769,171,28.0,11,1183.0,0,97.20028715003589
4770,170,32.0,11,1180.0,0,96.91313711414213
4771,176,35.0,12,1169.0,1,96.62356321839081
4772,190,35.0,8,1159.0,1,96.91091954022988
4773,167,36.0,8,1180.0,2,96.83680805176132
4774,180,34.0,13,1165.0,1,96.62356321839081
4775,168,36.0,16,1171.0,2,96.26168224299066
4776,164,25.0,12,1192.0,0,97.34386216798278
4777,169,28.0,13,1183.0,0,97.05671213208902
4778,175,34.0,10,1174.0,0,96.8413496051687
4779,181,35.0,14,1163.0,0,96.4824120603015
4780,168,26.0,14,1184.0,1,97.12643678160919
4781,165,30.0,8,1190.0,0,97.27207465900933
4782,181,29.0,6,1176.0,1,97.48563218390804
4783,186,36.0,13,1158.0,0,96.4824120603015
4784,199,29.0,10,1155.0,0,97.20028715003589
4785,165,42.0,9,1177.0,0,96.33883704235463
4786,187,22.0,9,1175.0,0,97.77458722182341
4787,174,35.0,12,1172.0,0,96.62598707824839
4788,192,37.0,14,1150.0,0,96.33883704235463
4789,171,44.0,4,1173.0,1,96.55172413793103
4790,172,30.0,6,1185.0,0,97.4156496769562
4791,168,33.0,15,1177.0,0,96.55419956927494
4792,170,38.0,7,1177.0,1,96.76724137931035
4793,180,28.0,10,1174.0,1,97.27011494252874
4794,184,31.0,10,1167.0,1,97.05459770114942
4795,177,32.0,11,1173.0,0,96.91313711414213
4796,189,38.0,8,1158.0,0,96.69777458722182
4797,168,35.0,9,1180.0,1,96.83908045977012
4798,169,37.0,8,1178.0,1,96.76724137931035
4799,179,31.0,12,1171.0,0,96.91313711414213
4800,182,37.0,11,1162.0,1,96.55172413793103
4801,200,42.0,7,1144.0,0,96.4824120603015
4802,185,38.0,9,1159.0,2,96.62113587347233
4803,148,44.0,10,1191.0,0,96.12347451543431
4804,178,27.0,10,1178.0,0,97.34386216798278
4805,155,27.0,13,1198.0,0,97.12849964106246
4806,178,42.0,11,1161.0,1,96.1925287356322
4807,184,40.0,16,1153.0,0,95.97989949748744
4808,167,27.0,4,1194.0,1,97.77298850574712
4809,164,32.0,8,1188.0,1,97.12643678160919
4810,166,35.0,11,1180.0,1,96.69540229885058
4811,164,31.0,6,1192.0,0,97.34386216798278
4812,159,35.0,14,1184.0,1,96.47988505747126
4813,166,32.0,6,1189.0,0,97.27207465900933
4814,183,26.0,13,1171.0,0,97.20028715003589
4815,177,37.0,10,1168.0,1,96.62356321839081
4816,193,36.0,7,1157.0,0,96.91313711414213
4817,181,35.0,5,1172.0,0,97.12849964106246
4818,184,30.0,8,1170.0,1,97.27011494252874
4819,167,32.0,14,1180.0,0,96.69777458722182
4820,176,23.0,8,1186.0,0,97.77458722182341
4821,182,30.0,12,1167.0,2,96.98058950395398
4822,178,33.0,9,1173.0,0,96.98492462311557
4823,178,32.0,9,1174.0,0,97.05671213208902
4824,188,28.0,13,1164.0,0,97.05671213208902
4825,177,36.0,12,1166.0,2,96.54924514737598
4826,174,34.0,14,1170.0,1,96.55172413793103
4827,193,28.0,11,1160.0,1,97.19827586206897
4828,153,33.0,8,1199.0,0,97.05671213208902
4829,163,32.0,10,1188.0,0,96.98492462311557
4830,193,31.0,7,1162.0,0,97.27207465900933
4831,187,25.0,13,1168.0,0,97.27207465900933
4832,181,32.0,10,1169.0,1,96.98275862068965
4833,162,34.0,9,1188.0,0,96.91313711414213
4834,178,25.0,7,1183.0,0,97.70279971284997
4835,184,34.0,12,1162.0,1,96.69540229885058
4836,179,37.0,10,1167.0,0,96.62598707824839
4837,172,39.0,9,1173.0,0,96.55419956927494
4838,173,37.0,7,1176.0,0,96.8413496051687
4839,175,33.0,14,1170.0,1,96.62356321839081
4840,156,32.0,9,1196.0,0,97.05671213208902
4841,176,30.0,10,1177.0,0,97.12849964106246
4842,167,33.0,6,1187.0,0,97.20028715003589
4843,180,39.0,12,1162.0,0,96.33883704235463
4844,192,31.0,11,1158.0,1,96.98275862068965
4845,179,36.0,11,1166.0,1,96.62356321839081
4846,188,31.0,13,1160.0,1,96.83908045977012
4847,173,33.0,10,1177.0,0,96.91313711414213
4848,174,41.0,10,1168.0,0,96.33883704235463
4849,164,40.0,8,1181.0,0,96.55419956927494
4850,158,29.0,13,1193.0,0,96.98492462311557
4851,198,34.0,12,1149.0,0,96.69777458722182
4852,166,36.0,14,1176.0,1,96.4080459770115
4853,192,29.0,11,1161.0,0,97.12849964106246
4854,188,35.0,9,1159.0,2,96.83680805176132
4855,176,34.0,10,1173.0,0,96.8413496051687
4856,194,34.0,10,1154.0,1,96.83908045977012
4857,192,31.0,8,1162.0,0,97.20028715003589
4858,174,37.0,10,1171.0,1,96.62356321839081
4859,181,39.0,8,1165.0,0,96.62598707824839
4860,171,34.0,11,1176.0,1,96.76724137931035
4861,190,38.0,9,1154.0,2,96.62113587347233
4862,188,35.0,12,1156.0,2,96.62113587347233
4863,170,28.0,14,1181.0,0,96.98492462311557
4864,183,25.0,12,1173.0,0,97.34386216798278
4865,179,37.0,12,1165.0,0,96.4824120603015
4866,186,39.0,12,1156.0,0,96.33883704235463
4867,179,28.0,7,1178.0,1,97.48563218390804
4868,166,38.0,8,1179.0,2,96.69302659956865
4869,185,39.0,13,1156.0,0,96.26704953338118
4870,179,30.0,12,1171.0,1,96.98275862068965
4871,182,53.0,5,1151.0,2,95.83033788641265
4872,177,37.0,14,1164.0,1,96.33620689655173
4873,194,27.0,5,1167.0,0,97.70279971284997
4874,177,41.0,8,1167.0,0,96.4824120603015
4875,172,36.0,16,1167.0,2,96.26168224299066
4876,181,30.0,10,1172.0,0,97.12849964106246
4877,179,33.0,10,1169.0,2,96.90869877785767
4878,172,37.0,12,1171.0,1,96.47988505747126
4879,161,42.0,12,1178.0,0,96.12347451543431
4880,188,29.0,11,1165.0,0,97.12849964106246
4881,165,37.0,12,1179.0,0,96.4824120603015
4882,173,34.0,7,1179.0,0,97.05671213208902
4883,174,38.0,13,1168.0,0,96.33883704235463
4884,186,32.0,9,1166.0,0,97.05671213208902
4885,178,34.0,9,1171.0,1,96.91091954022988
4886,179,29.0,9,1175.0,1,97.27011494252874
4887,200,40.0,11,1142.0,0,96.33883704235463
4888,168,36.0,10,1179.0,0,96.69777458722182
4889,161,28.0,14,1188.0,2,96.98058950395398
4890,178,34.0,12,1168.0,1,96.69540229885058
4891,177,31.0,17,1167.0,1,96.55172413793103
4892,187,29.0,5,1171.0,1,97.5574712643678
4893,174,37.0,12,1170.0,0,96.4824120603015
4894,179,29.0,13,1172.0,0,96.98492462311557
4895,185,31.0,8,1168.0,1,97.19827586206897
4896,170,37.0,12,1173.0,1,96.47988505747126
4897,193,28.0,12,1160.0,0,97.12849964106246
4898,174,32.0,13,1173.0,1,96.76724137931035
4899,177,27.0,11,1178.0,0,97.27207465900933
4900,183,37.0,13,1160.0,0,96.41062455132807
4901,151,42.0,13,1186.0,1,96.04885057471265
4902,193,36.0,8,1154.0,2,96.83680805176132
4903,185,31.0,7,1168.0,2,97.26815240833932
4904,182,34.0,13,1164.0,0,96.62598707824839
4905,169,41.0,12,1170.0,1,96.1925287356322
4906,185,36.0,11,1160.0,1,96.62356321839081
4907,169,39.0,6,1179.0,0,96.76956209619526
4908,165,32.0,12,1184.0,0,96.8413496051687
4909,176,32.0,9,1176.0,0,97.05671213208902
4910,157,46.0,9,1180.0,1,96.04885057471265
4911,180,31.0,8,1174.0,0,97.20028715003589
4912,192,29.0,10,1161.0,1,97.19827586206897
4913,171,42.0,15,1164.0,1,95.90517241379311
4914,185,42.0,11,1153.0,2,96.18979151689432
4915,177,32.0,9,1175.0,0,97.05671213208902
4916,189,34.0,10,1159.0,1,96.83908045977012
4917,191,34.0,12,1156.0,0,96.69777458722182
4918,178,31.0,6,1178.0,0,97.34386216798278
4919,186,38.0,5,1163.0,1,96.91091954022988
4920,167,30.0,12,1184.0,0,96.98492462311557
4921,185,31.0,13,1164.0,0,96.8413496051687
4922,181,35.0,16,1161.0,0,96.33883704235463
4923,189,30.0,13,1161.0,0,96.91313711414213
4924,179,41.0,17,1155.0,1,95.83333333333334
4925,187,44.0,14,1148.0,0,95.83632447954056
4926,166,37.0,9,1181.0,0,96.69777458722182
4927,179,38.0,6,1169.0,1,96.83908045977012
4928,177,39.0,9,1166.0,2,96.54924514737598
4929,175,33.0,7,1178.0,0,97.12849964106246
4930,190,30.0,18,1155.0,0,96.55419956927494
4931,192,31.0,7,1161.0,2,97.26815240833932
4932,175,39.0,9,1169.0,1,96.55172413793103
4933,184,28.0,12,1169.0,0,97.12849964106246
4934,178,33.0,8,1173.0,1,97.05459770114942
4935,191,31.0,7,1163.0,1,97.27011494252874
4936,172,35.0,16,1170.0,0,96.33883704235463
4937,163,29.0,18,1182.0,1,96.62356321839081
4938,157,41.0,10,1184.0,1,96.33620689655173
4939,179,26.0,14,1174.0,0,97.12849964106246
4940,181,33.0,5,1174.0,0,97.27207465900933
4941,187,19.0,9,1177.0,1,97.98850574712644
4942,187,24.0,14,1168.0,0,97.27207465900933
4943,190,36.0,13,1154.0,0,96.4824120603015
4944,153,33.0,10,1196.0,1,96.91091954022988
4945,173,30.0,8,1182.0,0,97.27207465900933
4946,168,29.0,12,1184.0,0,97.05671213208902
4947,180,45.0,10,1158.0,0,96.05168700646087
4948,171,37.0,8,1177.0,0,96.76956209619526
4949,177,38.0,9,1168.0,1,96.62356321839081
4950,194,40.0,15,1143.0,1,96.04885057471265
4951,176,35.0,8,1174.0,0,96.91313711414213
4952,201,34.0,11,1146.0,1,96.76724137931035
4953,157,36.0,13,1187.0,0,96.4824120603015
4954,185,29.0,12,1167.0,0,97.05671213208902
4955,176,30.0,13,1173.0,1,96.91091954022988
4956,162,22.0,12,1197.0,0,97.5592246949031
4957,140,46.0,10,1196.0,1,95.97701149425288
4958,172,40.0,15,1165.0,1,96.04885057471265
4959,187,26.0,13,1167.0,0,97.20028715003589
4960,192,29.0,6,1165.0,1,97.48563218390804
4961,176,30.0,7,1180.0,0,97.34386216798278
4962,189,36.0,9,1159.0,0,96.76956209619526
4963,172,35.0,17,1169.0,0,96.26704953338118
4964,171,38.0,12,1171.0,1,96.4080459770115
4965,193,34.0,9,1156.0,1,96.91091954022988
4966,176,34.0,9,1172.0,2,96.90869877785767
4967,177,30.0,11,1175.0,0,97.05671213208902
4968,159,39.0,12,1182.0,1,96.33620689655173
4969,179,34.0,10,1170.0,0,96.8413496051687
4970,183,43.0,9,1157.0,1,96.26436781609196
4971,163,36.0,12,1181.0,1,96.55172413793103
4972,181,37.0,14,1161.0,0,96.33883704235463
4973,180,38.0,6,1169.0,0,96.8413496051687
4974,170,33.0,9,1180.0,1,96.98275862068965
4975,181,34.0,11,1166.0,1,96.76724137931035
4976,184,30.0,13,1166.0,0,96.91313711414213
4977,173,41.0,12,1166.0,1,96.1925287356322
4978,161,41.0,8,1183.0,0,96.4824120603015
4979,190,37.0,5,1160.0,1,96.98275862068965
4980,177,31.0,10,1175.0,0,97.05671213208902
4981,187,27.0,12,1167.0,0,97.20028715003589
4982,173,34.0,10,1175.0,1,96.83908045977012
4983,182,34.0,12,1165.0,0,96.69777458722182
4984,156,30.0,16,1191.0,0,96.69777458722182
4985,183,35.0,8,1167.0,0,96.91313711414213
4986,178,30.0,12,1173.0,0,96.98492462311557
4987,188,32.0,9,1163.0,1,97.05459770114942
4988,192,29.0,6,1166.0,0,97.48743718592965
4989,186,35.0,10,1161.0,1,96.76724137931035
4990,179,25.0,6,1183.0,0,97.77458722182341
4991,183,40.0,11,1158.0,1,96.33620689655173
4992,176,35.0,9,1173.0,0,96.8413496051687
4993,197,31.0,20,1145.0,0,96.33883704235463
4994,159,33.0,13,1188.0,0,96.69777458722182
4995,181,33.0,12,1165.0,2,96.764917325665
4996,182,33.0,10,1168.0,0,96.91313711414213
4997,157,34.0,8,1193.0,1,96.98275862068965
4998,170,39.0,15,1169.0,0,96.12347451543431
4999,171,41.0,11,1169.0,1,96.26436781609196
5000,177,33.0,10,1172.0,1,96.91091954022988
5001,176,34.0,13,1169.0,1,96.62356321839081
5002,197,29.0,9,1157.0,1,97.27011494252874
5003,175,32.0,10,1175.0,1,96.98275862068965
5004,163,37.0,4,1188.0,1,97.05459770114942
5005,172,37.0,12,1172.0,0,96.4824120603015
5006,163,36.0,9,1184.0,1,96.76724137931035
5007,168,31.0,10,1183.0,1,97.05459770114942
5008,157,30.0,9,1197.0,0,97.20028715003589
5009,188,30.0,13,1162.0,0,96.91313711414213
5010,182,32.0,9,1170.0,0,97.05671213208902
5011,172,33.0,12,1175.0,1,96.76724137931035
5012,168,32.0,7,1186.0,0,97.20028715003589
5013,173,40.0,10,1169.0,1,96.4080459770115
5014,189,33.0,10,1161.0,0,96.91313711414213
5015,167,43.0,10,1172.0,1,96.1925287356322
5016,172,38.0,13,1170.0,0,96.33883704235463
5017,209,28.0,6,1150.0,0,97.5592246949031
5018,186,28.0,13,1165.0,1,97.05459770114942
5019,192,27.0,8,1166.0,0,97.48743718592965
5020,163,31.0,11,1188.0,0,96.98492462311557
5021,189,31.0,14,1159.0,0,96.76956209619526
5022,183,34.0,8,1167.0,1,96.98275862068965
5023,168,29.0,13,1183.0,0,96.98492462311557
5024,180,42.0,15,1155.0,1,95.90517241379311
5025,172,35.0,11,1174.0,1,96.69540229885058
5026,176,35.0,8,1174.0,0,96.91313711414213
5027,175,34.0,11,1171.0,2,96.764917325665
5028,171,32.0,5,1183.0,2,97.34004313443566
5029,172,33.0,10,1177.0,1,96.91091954022988
5030,197,35.0,7,1154.0,0,96.98492462311557
5031,166,33.0,10,1184.0,0,96.91313711414213
5032,175,32.0,8,1178.0,0,97.12849964106246
5033,174,32.0,13,1174.0,0,96.76956209619526
5034,182,40.0,6,1165.0,0,96.69777458722182
5035,178,33.0,10,1172.0,0,96.91313711414213
5036,172,29.0,19,1173.0,0,96.55419956927494
5037,176,37.0,13,1167.0,0,96.41062455132807
5038,177,27.0,13,1176.0,0,97.12849964106246
5039,171,36.0,6,1179.0,1,96.98275862068965
5040,183,36.0,8,1164.0,2,96.83680805176132
5041,169,44.0,6,1173.0,1,96.4080459770115
5042,184,32.0,11,1166.0,0,96.91313711414213
5043,168,34.0,12,1179.0,0,96.69777458722182
5044,184,32.0,7,1169.0,1,97.19827586206897
5045,174,31.0,10,1178.0,0,97.05671213208902
5046,178,30.0,10,1175.0,0,97.12849964106246
5047,200,29.0,11,1153.0,0,97.12849964106246
5048,170,36.0,11,1176.0,0,96.62598707824839
5049,177,39.0,7,1169.0,1,96.69540229885058
5050,150,31.0,9,1202.0,1,97.12643678160919
5051,156,41.0,12,1184.0,0,96.19526202440775
5052,168,34.0,13,1178.0,0,96.62598707824839
5053,170,37.0,9,1176.0,1,96.69540229885058
5054,160,36.0,10,1186.0,1,96.69540229885058
5055,182,37.0,10,1163.0,1,96.62356321839081
5056,171,33.0,9,1179.0,1,96.98275862068965
5057,180,30.0,11,1171.0,1,97.05459770114942
5058,179,28.0,12,1174.0,0,97.12849964106246
5059,177,32.0,9,1175.0,0,97.05671213208902
5060,198,31.0,11,1153.0,0,96.98492462311557
5061,181,36.0,8,1168.0,0,96.8413496051687
5062,167,43.0,8,1175.0,0,96.33883704235463
5063,197,42.0,9,1145.0,0,96.33883704235463
5064,175,32.0,11,1174.0,1,96.91091954022988
5065,179,34.0,10,1169.0,1,96.83908045977012
5066,184,33.0,8,1168.0,0,97.05671213208902
5067,180,36.0,12,1165.0,0,96.55419956927494
5068,189,33.0,12,1158.0,1,96.76724137931035
5069,199,37.0,10,1146.0,1,96.62356321839081
5070,163,32.0,13,1185.0,0,96.76956209619526
5071,159,31.0,11,1191.0,1,96.98275862068965
5072,167,40.0,5,1181.0,0,96.76956209619526
5073,178,29.0,10,1176.0,0,97.20028715003589
5074,181,33.0,12,1166.0,1,96.76724137931035
5075,181,36.0,10,1166.0,0,96.69777458722182
5076,181,37.0,12,1161.0,2,96.47735442127966
5077,169,45.0,7,1172.0,0,96.26704953338118
5078,173,32.0,11,1176.0,1,96.91091954022988
5079,161,33.0,12,1187.0,0,96.76956209619526
5080,194,34.0,9,1156.0,0,96.91313711414213
5081,175,30.0,11,1176.0,1,97.05459770114942
5082,153,27.0,17,1196.0,0,96.8413496051687
5083,189,35.0,6,1162.0,1,97.05459770114942
5084,177,27.0,8,1179.0,2,97.48382458662832
5085,169,43.0,12,1168.0,1,96.04885057471265
5086,170,29.0,13,1179.0,2,96.98058950395398
5087,178,33.0,8,1174.0,0,97.05671213208902
5088,174,30.0,13,1174.0,2,96.90869877785767
5089,196,29.0,8,1158.0,2,97.34004313443566
5090,162,41.0,9,1180.0,1,96.4080459770115
5091,153,35.0,11,1194.0,0,96.69777458722182
5092,171,34.0,6,1181.0,1,97.12643678160919
5093,186,31.0,18,1158.0,0,96.4824120603015
5094,164,36.0,8,1185.0,0,96.8413496051687
5095,192,26.0,12,1163.0,0,97.27207465900933
5096,182,40.0,17,1154.0,0,95.908111988514
5097,161,30.0,8,1194.0,0,97.27207465900933
5098,180,38.0,13,1162.0,0,96.33883704235463
5099,187,38.0,9,1158.0,1,96.62356321839081
5100,178,27.0,11,1177.0,0,97.27207465900933
5101,187,31.0,14,1161.0,0,96.76956209619526
5102,181,29.0,7,1176.0,0,97.4156496769562
5103,153,51.0,10,1178.0,1,95.61781609195403
5104,181,41.0,7,1164.0,0,96.55419956927494
5105,162,39.0,4,1188.0,0,96.91313711414213
5106,183,43.0,9,1158.0,0,96.26704953338118
5107,163,38.0,8,1183.0,1,96.69540229885058
5108,178,37.0,10,1168.0,0,96.62598707824839
5109,185,33.0,7,1167.0,1,97.12643678160919
5110,168,35.0,7,1182.0,1,96.98275862068965
5111,177,35.0,12,1169.0,0,96.62598707824839
5112,194,29.0,7,1163.0,0,97.4156496769562
5113,175,36.0,9,1173.0,0,96.76956209619526
5114,185,45.0,8,1155.0,0,96.19526202440775
5115,171,32.0,9,1181.0,0,97.05671213208902
5116,174,45.0,11,1163.0,0,95.97989949748744
5117,177,39.0,10,1166.0,1,96.47988505747126
5118,162,40.0,12,1179.0,0,96.26704953338118
5119,162,39.0,15,1175.0,2,96.11790079079799
5120,165,26.0,11,1190.0,1,97.3419540229885
5121,162,27.0,10,1193.0,1,97.3419540229885
5122,183,38.0,12,1159.0,1,96.4080459770115
5123,172,32.0,9,1180.0,0,97.05671213208902
5124,181,22.0,14,1175.0,1,97.41379310344827
5125,177,40.0,12,1164.0,0,96.26704953338118
5126,189,34.0,13,1157.0,0,96.62598707824839
5127,165,35.0,7,1186.0,0,96.98492462311557
5128,193,26.0,14,1159.0,1,97.12643678160919
5129,196,33.0,9,1155.0,0,96.98492462311557
5130,182,22.0,9,1179.0,1,97.77298850574712
5131,187,39.0,8,1158.0,1,96.62356321839081
5132,165,37.0,8,1183.0,0,96.76956209619526
5133,168,33.0,10,1182.0,0,96.91313711414213
5134,163,34.0,12,1184.0,0,96.69777458722182
